GEOID,fips_state,fips_county,fips_subdivision,subdivision_name,total_pop,elderly_pop,pct_elderly,geometry
5000301450,50,003,01450,"Arlington town, Bennington County, Vermont",2457,464,18.884818884818884,"list(c(437270.080478373, 437613.270534951, 437618.89384589, 437673.954964156, 437725.576305729, 437809.757687254, 448328.716451593, 448223.428429752, 448131.642108728, 448075.593241226, 448026.443545101, 448005.747698103, 447951.800349997, 447873.073240409, 447798.003666566, 447797.518187201, 444164.100905154, 442175.84845954, 438912.160305666, 437244.014866314, 437270.080478373, 59820.1970259671, 65509.1339445823, 65602.4100862859, 66515.8345940874, 67620.5680313597, 69422.6452430566, 69125.1057932176, 
67079.2605488053, 64683.8081024168, 63984.6550688908, 63305.0036854207, 62415.3858451308, 61653.2280198322, 60559.7479845488, 58613.0228430535, 58602.8056933865, 58817.1288035096, 58958.2920955621, 59106.4136903016, 59241.9043886122, 59820.1970259671))"
5002111950,50,021,11950,"Castleton town, Rutland County, Vermont",4458,914,20.502467474203677,"list(c(440048.357073165, 440052.818151445, 440088.373029892, 440411.893297253, 440434.387825888, 440496.658147307, 442458.002262422, 443862.848591961, 443948.665647864, 444269.608782862, 444638.487778663, 449551.982645661, 450937.131249939, 451236.808931091, 451929.703817221, 450624.874546118, 450561.04675913, 450600.2600775, 450571.202424859, 450515.238478424, 450499.795120404, 450297.707851969, 442525.077384283, 439977.537844418, 440048.357073165, 122608.068066208, 122709.693704746, 123246.036806089, 
129733.558360941, 129922.802382324, 131355.915365655, 131256.422633824, 131190.93037799, 131192.766290919, 131172.640482696, 131156.577619226, 130944.278072787, 130840.534144973, 129358.717606915, 125978.484337648, 125993.528045415, 125174.026149697, 124887.635742956, 123946.105490319, 123461.98037807, 122911.89258567, 120688.362622538, 120981.086430184, 121072.942808694, 122608.068066208))"
5001125225,50,011,25225,"Fairfield town, Franklin County, Vermont",2044,325,15.900195694716244,"list(c(453708.167058869, 454510.021202375, 454568.699922181, 457310.881039638, 457915.910639246, 460955.318050632, 462392.401480483, 460748.636545754, 460702.595097762, 461317.161370349, 460932.561245745, 460604.70517074, 460225.157387854, 460006.910760436, 459770.980569599, 459735.557355069, 459745.335538169, 460265.693222057, 463191.42889598, 463870.603940226, 465246.282909001, 466886.416215065, 473178.959701452, 473561.825443728, 473159.203768209, 473092.984540195, 472647.619694906, 472439.176109008, 
472091.916549036, 472177.872569109, 472450.055888046, 471370.521980664, 470612.111995011, 467353.349549034, 465360.611812766, 465252.93628179, 464224.610850204, 463502.365643916, 460446.147212003, 460041.079750004, 458096.060089288, 455820.973280926, 454486.010551514, 453708.167058869, 252698.172689921, 253053.293849364, 253079.328235323, 254294.199715251, 254563.146545268, 255894.637193726, 256515.50298492, 257406.905841047, 257431.857583482, 258425.507724373, 259166.727873682, 259798.60739213, 
260511.726879758, 261000.827800708, 261463.043270975, 262079.255411571, 262176.432350901, 264823.630839196, 264135.177503587, 263972.847199696, 263692.427701044, 263351.369782882, 261857.664915287, 261758.28530173, 259834.684458849, 259485.246103816, 256893.54785426, 255525.809205876, 253755.626962687, 253739.141641102, 253686.853164046, 248764.043754428, 248929.6988348, 249647.91442633, 250061.704043226, 250094.954810427, 250297.052946993, 250466.570656806, 251159.482416163, 251273.998643183, 251711.199075074, 
252222.813090824, 252523.155974303, 252698.172689921))"
5000713300,50,007,13300,"Charlotte town, Chittenden County, Vermont",3912,875,22.367075664621677,"list(c(434059.089387102, 438655.184453542, 438899.186645445, 440625.448989055, 441113.291535584, 442534.397145459, 443583.758941713, 444237.887285823, 444480.086762088, 445831.172756638, 446967.18395508, 447686.116373456, 448204.185797427, 448500.420515964, 448010.7066101, 447162.478356954, 444365.166845406, 441640.158510133, 438470.557432875, 435114.722916016, 435050.977660592, 435097.7555422, 435253.398083964, 435158.05313235, 434804.196430309, 434386.294204423, 434239.224781387, 434224.317618196, 
434286.904711206, 434287.845005807, 434284.330621733, 434199.457869882, 434059.089387102, 205124.938937694, 205817.161233679, 205843.323187776, 206119.667466767, 206194.373210676, 206398.856197249, 206607.624239289, 206698.130043225, 206753.851393947, 206917.749616995, 207101.670681475, 202690.875806102, 199276.325411744, 197220.919994901, 197132.890509218, 197023.665289462, 196502.544459384, 196172.98545182, 195831.488305833, 196303.344701967, 196317.656349831, 196444.640998375, 197431.444551689, 
198075.244848456, 198929.753383345, 200471.903874591, 201417.948741626, 202443.124272021, 203118.103185525, 203128.244814782, 204064.407414389, 204586.666004714, 205124.938937694))"
5001164600,50,011,64600,"Sheldon town, Franklin County, Vermont",2136,300,14.04494382022472,"list(c(457126.178657498, 457480.705421762, 460051.218009746, 460508.376332472, 463080.850636296, 464356.092518349, 468451.086567894, 469787.65685054, 471935.139795366, 474548.899473254, 475147.599460653, 474692.336384617, 474453.676236376, 473743.34246652, 473178.959701452, 466886.416215065, 465246.282909001, 463870.603940226, 463191.42889598, 460265.693222057, 459006.010238833, 458887.257487243, 457697.501374402, 457628.464673709, 457145.074427237, 456140.683705263, 457126.178657498, 268196.440309295, 
268274.314654935, 268846.542754449, 268947.170880461, 269477.811205562, 269740.744428869, 270585.29361471, 270275.57659192, 269778.617215323, 268980.243591756, 268815.090616839, 267394.992086169, 266582.039753199, 264161.996830996, 261857.664915287, 263351.369782882, 263692.427701044, 263972.847199696, 264135.177503587, 264823.630839196, 265074.598908429, 265098.029527272, 265334.916863822, 265348.597108117, 266203.403140922, 267979.847022947, 268196.440309295))"
5000129575,50,001,29575,"Granville town, Addison County, Vermont",301,67,22.259136212624583,"list(c(467289.135320341, 467464.547232988, 467531.311290279, 467138.09703274, 468206.379153037, 471587.789761924, 471842.326986688, 472185.182483308, 474233.184208657, 475363.597803896, 480576.172893489, 479635.740901062, 478393.540849017, 478048.727596132, 476642.581304067, 475635.679434835, 475110.611123783, 474602.788339952, 474380.316219069, 466921.61811071, 467289.135320341, 163554.684657505, 170777.155811945, 172764.842263977, 174775.143630259, 174901.355701044, 173596.476960306, 173481.941341287, 
173370.487368515, 172538.842279424, 172079.528863774, 169963.938441167, 168029.4595026, 165717.767915983, 165075.246509796, 162486.65973037, 160647.878456995, 159586.1854255, 159778.773892545, 159863.628149329, 162895.847107767, 163554.684657505))"
5002565762,50,025,65762,"Somerset town, Windham County, Vermont",6,0,0,"list(c(458684.934034725, 458752.044188417, 458981.852396453, 458992.295405503, 459197.777797255, 465933.950459367, 465736.493617259, 465694.99231396, 465601.034965373, 458526.553137691, 458684.934034725, 51291.9332069864, 52411.0077714316, 58049.2644473929, 58295.7183504988, 58281.381256071, 57937.4801150853, 54818.3387065644, 52570.9445812768, 47495.5655772646, 47900.6922523529, 51291.9332069864))"
5002386125,50,023,86125,"Worcester town, Washington County, Vermont",964,188,19.502074688796682,"list(c(487699.891946305, 492298.532086761, 496298.097638945, 496438.454066583, 500564.267226331, 500035.599709965, 498428.172815432, 495964.387752505, 494821.293549703, 494644.721531955, 490322.96333659, 487699.891946305, 210899.59259456, 219900.576286254, 216861.67682417, 216781.483096298, 213644.372699173, 212814.86398146, 209738.692293065, 205045.010609683, 205857.068196324, 205981.215145214, 209030.312346422, 210899.59259456))"
5000906325,50,009,06325,"Bloomfield town, Essex County, Vermont",217,52,23.963133640552993,"list(c(561830.285761062, 564581.525149722, 564710.250209047, 565812.381853898, 566095.230696576, 568688.822244704, 573933.550311598, 574243.914428416, 574154.780346146, 573982.032443045, 573676.967953703, 573280.02946481, 573169.821171856, 573017.287305839, 573085.247768556, 573237.749983359, 573675.184312906, 573669.640242307, 573428.43870331, 573334.64898905, 573484.022349488, 572829.792183946, 572476.984237025, 571822.055744462, 571613.226218164, 571624.239242893, 571123.983046806, 571065.23061105, 
570880.411116533, 570442.571786347, 570318.36104301, 570238.627349429, 569939.993118294, 569585.27645417, 569245.199558893, 568867.481799277, 568739.932432537, 568729.863586391, 568809.79159073, 568722.326837272, 563495.03464902, 560884.533531961, 561830.285761062, 257681.637026116, 262106.666819344, 262260.219794412, 264220.43220551, 264670.667290083, 262739.327065185, 258884.92380953, 258710.094983549, 258548.275505224, 258575.847841436, 258478.431174964, 258245.058559766, 257962.066301372, 257636.696178618, 
257329.836586699, 257241.660609503, 256783.986970198, 256591.097756201, 256109.665561027, 255723.167414684, 255212.745987232, 254247.964267507, 254251.650174757, 254008.141119387, 253726.081436214, 253198.634957138, 252822.113601633, 252705.408163968, 252338.316101864, 252094.123614335, 251955.068024625, 251359.951160371, 251056.745109693, 250994.335367721, 250770.177509169, 250731.343705288, 250617.512288397, 250373.573101711, 250178.827235236, 250204.010802607, 253998.851367861, 255877.239565208, 
257681.637026116))"
5000706550,50,007,06550,"Bolton town, Chittenden County, Vermont",1301,70,5.380476556495004,"list(c(463949.110822387, 465238.408969616, 465420.887842931, 465634.125430004, 465859.14296028, 466650.58717274, 466776.082922339, 466944.071399782, 467806.178154479, 468187.326428884, 469111.745961884, 473050.466008415, 473078.681371061, 475724.719314064, 473387.247736048, 472985.426461232, 475741.606938602, 474032.528270093, 474003.037246882, 473823.746613357, 473502.219088597, 473040.516031581, 472875.311303774, 472604.906480714, 472374.49433729, 472027.849954898, 471932.707075496, 471640.514607242, 
469739.99015068, 466702.754959437, 465901.841015279, 465367.081048763, 464969.918916456, 463949.110822387, 205121.855007024, 208432.647842952, 209088.946870512, 209858.208390126, 210665.085004911, 214354.70804162, 214652.534357313, 214932.257130893, 216574.622834907, 217151.239463056, 218972.376624854, 217722.449239829, 217713.554083452, 216872.648123282, 212299.69547295, 211514.075443429, 210071.270342265, 206701.434014767, 206602.434856335, 206741.158266364, 206597.002179221, 206797.791071426, 
206809.4755761, 206960.27903947, 206970.694412225, 207109.399695312, 207191.701420857, 207291.080341348, 203337.158863713, 204234.637590153, 204481.003009377, 204755.720268304, 204822.507422956, 205121.855007024))"
5000710675,50,007,10675,"Burlington city, Chittenden County, Vermont",44743,5168,11.550410120018775,"list(c(438221.088834169, 438375.074563828, 438539.146227545, 438703.163863779, 438721.443625793, 438861.188475797, 438829.036899984, 438693.247229249, 438643.024943044, 438566.983018678, 438409.527920391, 438328.816811882, 438488.937781233, 438542.381112831, 438778.332310682, 438773.705722258, 438540.138644294, 438485.029250921, 438711.714062429, 439006.468317417, 439321.950244604, 439391.637021114, 439362.159999254, 439045.53450606, 439134.35320091, 439285.569129551, 439687.95635016, 439944.201449726, 
440121.806937153, 440367.59662507, 440430.751990553, 440555.151037012, 441034.543984841, 441138.08020689, 441206.618192009, 441391.901074292, 441438.218405403, 441344.797803758, 441222.293500169, 441306.90894652, 441600.575529165, 441734.186433804, 441895.008449001, 442072.261016294, 442293.959987105, 442530.148129768, 442848.740918665, 442775.588621129, 442538.622931011, 442273.644830927, 442085.286548806, 442100.986427662, 442163.7854784, 442380.069253017, 442610.203847242, 442842.618402083, 443014.517962987, 
443208.434905861, 443338.966310907, 443615.160354739, 443983.986723232, 444097.040509189, 444224.472530886, 444225.69154294, 444153.318269116, 444185.379611411, 444225.703428568, 445107.655815363, 445247.987399963, 445359.508540312, 445383.40823518, 445765.110670582, 445791.075492251, 445975.01233799, 446217.951941345, 445882.148472341, 445104.358941874, 445099.857409368, 444800.860638197, 444801.589327078, 444870.27153194, 444901.612838569, 445080.875852435, 444410.460299587, 443605.502714463, 443604.69787668, 
443601.327689144, 443579.977934755, 443528.731060222, 443099.859135263, 442873.488521921, 442719.914916074, 441773.252801723, 441336.214934679, 439876.336428599, 439623.363577798, 438448.142775541, 438572.425832691, 438358.593340698, 438379.194606938, 438232.43038026, 438221.088834169, 223179.596767974, 223341.493527361, 223830.682628439, 223895.254669479, 224079.777607426, 224269.713026939, 224714.196000953, 225169.880776841, 225205.916176017, 225159.738691573, 225515.730486748, 225806.431475286, 
225892.593390442, 225911.979413734, 225981.428572578, 226114.604408669, 226414.080659867, 226688.201951744, 226890.312821012, 226920.208532431, 226770.117565953, 226597.883966811, 226343.785832961, 225620.747353328, 225292.307475166, 225157.093515151, 225066.442255903, 225222.314467051, 225205.338971726, 224994.823695333, 225301.513194676, 225473.399760971, 225686.617925021, 225611.556332657, 225235.434522553, 225047.065360454, 224875.95548019, 224620.204600432, 224411.058327738, 224272.161702506, 
224160.721517061, 223951.269126397, 223938.271715512, 224153.831811862, 224308.103899324, 224303.89889286, 224221.965960258, 224059.252999711, 223958.551750524, 223918.7832985, 223688.314589022, 223451.251437135, 223332.564043031, 223142.28241126, 223258.263044993, 223525.919969751, 223586.86361702, 223474.261357088, 223113.848990571, 222876.080693125, 222698.200710465, 222573.654806131, 221973.811361578, 221800.66615915, 221625.707885068, 221450.297655736, 221338.380966543, 221021.057339632, 221031.209222415, 
221191.292586258, 221204.982547201, 221142.335748122, 220793.073571223, 220650.858135967, 220725.632490167, 220303.696062815, 219376.424511176, 219371.017337365, 219561.793835497, 219553.897729197, 219001.576691962, 218746.500385458, 217366.253039854, 217395.278799009, 217466.543023275, 217456.326432415, 217407.238078305, 217138.721227944, 216433.518048034, 216475.36691402, 216496.795587473, 216486.142891749, 216567.769756636, 217309.459194779, 219721.897484395, 220147.524242214, 222172.620968054, 
222581.397154579, 222844.683925713, 222954.061079855, 223092.69770115, 223179.596767974))"
5001930175,50,019,30175,"Greensboro town, Orleans County, Vermont",811,218,26.880394574599258,"list(c(510468.964961146, 510784.127713223, 512334.727394708, 513100.128614064, 513134.073848262, 513762.677119778, 514511.015178291, 514646.022417283, 514777.602637277, 515758.794482971, 516080.250840946, 517062.646539475, 522612.243358521, 523609.992298286, 523113.969958449, 523007.526079501, 522378.172823017, 522246.547694933, 521750.879376005, 520853.657582656, 520525.267364331, 519240.022566151, 519085.282267684, 518836.2414889, 518390.5190582, 517303.725386176, 515697.046979619, 514078.78560567, 
510526.06785519, 510017.059027286, 510468.964961146, 232460.336214076, 233164.688499191, 236092.928043673, 237620.124278568, 237703.978503122, 238927.842659103, 240301.164397252, 240568.272371207, 240456.449921244, 239949.38494931, 239752.824149071, 239289.963820658, 236520.823142127, 236029.67098013, 234970.890065298, 234749.267691305, 233598.510469216, 233436.375520168, 232429.378862562, 230766.506066415, 230106.512898366, 227659.150151096, 227290.997362931, 226933.686241874, 227177.871787204, 
227746.928072514, 228603.243169547, 229429.372118549, 231229.774369958, 231556.771620754, 232460.336214076))"
5001946450,50,019,46450,"Morgan town, Orleans County, Vermont",638,245,38.4012539184953,"list(c(531769.435078391, 534276.244050567, 535982.918681422, 538978.832515405, 545706.823948546, 545972.701144402, 546409.751870241, 545796.347113246, 547172.094986649, 549155.59579431, 549115.711536155, 545863.045503294, 544055.703166447, 535499.947456616, 534156.08822311, 533080.673187482, 533017.901892638, 531769.435078391, 270096.859672433, 270182.353890852, 270229.944890058, 270303.489626718, 270470.333880312, 271755.371489116, 271770.638929449, 266978.875982117, 265956.437331242, 264474.052235004, 
264420.07001161, 259796.958649305, 261089.755403674, 267325.321014817, 268332.962014718, 269130.228023205, 269176.800719368, 270096.859672433))"
5000165050,50,001,65050,"Shoreham town, Addison County, Vermont",1260,325,25.793650793650798,"list(c(427098.242145684, 427531.396076649, 427951.337340165, 428424.596915371, 438520.491160538, 439050.957844622, 439349.868870533, 439770.438655174, 440416.099443781, 441900.781941321, 440618.42024233, 438482.303947437, 435924.03036986, 430238.872772362, 429758.738593234, 429861.302257646, 429845.102576281, 429743.852135369, 429167.138818199, 429099.637536197, 429084.807780776, 429133.631817259, 429314.239935462, 429742.13866923, 429751.740356804, 429575.591629751, 429011.313000598, 428030.579627836, 
427923.045392466, 427642.021663658, 427360.211812377, 427110.271071632, 427098.242145684, 159314.445881999, 159345.711372811, 159377.026945218, 159445.574180411, 160887.24762691, 161056.690504268, 160023.895134059, 158564.212647316, 156332.506035366, 151117.836041124, 150950.60587312, 150668.795473752, 150349.720710062, 149626.442895422, 149566.281145831, 149826.204101081, 149929.60374848, 150089.238343394, 150644.281720716, 150861.370440428, 150909.066045427, 151378.24399794, 151977.806442173, 153030.563378145, 
153186.028144498, 153713.374405377, 154903.801353752, 156258.131608873, 156550.877557728, 157818.48467364, 158577.575328154, 159250.985288751, 159314.445881999))"
5001127100,50,011,27100,"Franklin town, Franklin County, Vermont",1363,229,16.801173881144535,"list(c(461128.34163754, 463106.974258617, 465597.8566552, 465604.001353915, 466058.793066949, 472756.802870124, 473782.176613589, 474032.836529606, 474042.916585467, 474043.945960191, 474209.60830699, 474260.246620069, 474540.463993975, 474527.961357755, 474548.899473254, 471935.139795366, 469787.65685054, 468451.086567894, 462834.422275328, 462040.039737749, 461128.34163754, 279496.170750656, 279431.768062078, 279436.643345443, 279479.840325866, 279532.527742354, 279667.909652426, 279646.985419039, 
277684.259807103, 277467.738375085, 277391.165913551, 275729.443908077, 275260.052304649, 269837.519231385, 269492.627193504, 268980.243591756, 269778.617215323, 270275.57659192, 270585.29361471, 273565.169677349, 273974.128802097, 279496.170750656))"
5000939700,50,009,39700,"Lemington town, Essex County, Vermont",87,25,28.735632183908045,"list(c(566095.230696576, 568954.509463922, 569107.446217433, 569858.868047085, 571153.557136052, 575193.093158413, 577801.435760617, 578184.807947101, 578441.496807267, 578564.035562107, 578938.598633394, 579283.414662415, 579290.741253213, 579380.856343494, 579377.16294554, 579341.135208681, 579308.212978278, 579243.940301316, 579145.627571497, 579011.804660772, 578889.070757191, 578782.030097987, 578588.11413002, 578301.628499027, 577945.560562895, 577877.469210741, 578151.378223124, 577765.435910808, 
577520.975273262, 577276.43112136, 577271.384658475, 577164.757876645, 576850.408972494, 576730.051158544, 576745.519488833, 576310.005807054, 575919.466029446, 575429.70413131, 575102.595105609, 575104.411773542, 575134.969416237, 575284.58469851, 575277.034133783, 575248.599866045, 575226.079179899, 575220.716061258, 574985.271205402, 574979.291169736, 574840.308426405, 574651.052429284, 574667.536003954, 574994.623306807, 575060.806783477, 575025.874060247, 574853.15063314, 574570.136591097, 574274.241054979, 
574243.914428416, 573933.550311598, 568688.822244704, 566095.230696576, 264670.667290083, 269495.847110857, 269642.976638571, 270781.307640035, 272961.136757043, 269983.825728023, 268286.489763737, 267994.293889036, 268342.973537564, 268378.039912775, 268155.91158072, 268125.047204038, 267954.199753767, 267795.158108615, 267615.0605672, 267539.259491021, 267550.744342096, 267536.05649932, 267616.976401684, 267663.339014863, 267623.927423897, 267432.223186835, 267204.752208209, 266868.734460571, 266540.082107681, 
266357.425995297, 266058.562841429, 265491.603151934, 265425.848514767, 264933.762633079, 264927.599448574, 264797.38121145, 264692.135467416, 264540.765008906, 264159.290580728, 263706.308577665, 263608.873664855, 263324.913194952, 262802.162203072, 262606.354081854, 262551.121909014, 262280.71148031, 262253.542471493, 262151.230439109, 262070.199186444, 262050.902585029, 261853.612997705, 261848.602336488, 261732.152758028, 261425.42607163, 261190.890101358, 260656.11673215, 260250.006362015, 260079.109678662, 
259876.932115043, 259766.613572461, 258765.154008149, 258710.094983549, 258884.92380953, 262739.327065185, 264670.667290083))"
5002557700,50,025,57700,"Putney town, Windham County, Vermont",2617,423,16.163546045089795,"list(c(491271.375207931, 492043.831237749, 492085.16335778, 492530.60033402, 492791.415366487, 493019.387592694, 497898.617696046, 499557.972661774, 502192.158334778, 502327.876170153, 503295.258229085, 503342.172023442, 503502.300413963, 503832.615121045, 504513.5808921, 504579.734346184, 504585.072795238, 504486.147174239, 504181.681482367, 503930.34214991, 503511.280480886, 503265.513371373, 503021.950158331, 502877.451280935, 502826.995299135, 502933.910808822, 503132.11584218, 503129.727046351, 
502774.485155184, 502135.062763333, 501898.912303939, 501693.046780236, 501492.286344539, 501070.921184192, 500603.942822886, 499655.229211177, 499355.3936253, 498789.252010376, 498497.009091102, 498294.505952042, 498337.443604756, 498229.301869432, 498193.747122646, 497246.008787284, 494250.45356143, 491136.257672074, 491271.375207931, 54542.6013345918, 54553.8806639654, 55812.469634091, 56570.374171912, 58131.5646990848, 58127.7735400907, 57986.7858094029, 57920.0461823002, 57810.1824609688, 57804.5617211366, 
57812.4954931437, 57696.5587559693, 57463.0183105583, 57290.5627581585, 56717.2027482122, 56539.3931637562, 56237.2347365037, 56033.9875800139, 55673.0893692288, 55607.1759591382, 55687.9320802351, 55551.6156266844, 55203.0183987863, 54829.587071493, 54382.5454415647, 53999.2237844416, 53770.6913613915, 53643.7161470236, 53150.7749493174, 52436.8036661803, 52403.5188199689, 52609.0892378875, 52652.1448501941, 52408.1163055727, 51948.0431217381, 51744.4006694938, 51561.7934803421, 51488.5290106106, 
51450.7287139546, 51286.0422104948, 51525.7499789744, 51684.9662723452, 51745.1852972679, 51780.7153183883, 51883.218322478, 52027.9516879838, 54542.6013345918))"
5000357025,50,003,57025,"Pownal town, Bennington County, Vermont",3258,807,24.769797421731123,"list(c(435437.37670005, 435684.216659832, 435776.589118778, 435901.829264791, 435637.387211966, 435788.806248629, 435877.749482456, 436337.10799124, 436355.857770001, 437850.884846211, 438735.707349778, 438810.751577701, 439010.798660184, 441291.096449038, 442864.420797747, 445192.775759578, 446670.952353937, 447897.141351872, 447661.653391315, 447394.867637979, 445663.648676246, 441609.38619194, 441563.466603317, 437370.378422846, 436431.858028842, 435301.02529959, 435437.37670005, 34081.8682876999, 
34517.4070036924, 34791.2741311284, 35162.6231949951, 35862.3234589977, 37411.0317306447, 37505.8569802253, 37330.0648947417, 37773.0316298626, 37753.1815552148, 37709.1498088279, 37965.5569277503, 37954.8952019549, 37832.2096091165, 37740.9925419412, 37643.9761604811, 37598.9357817668, 37465.1292979555, 32819.2651583797, 27249.3973504204, 27309.4487006837, 27451.7812690259, 27453.4070182913, 27603.1494413428, 27620.4949729854, 33841.3088474325, 34081.8682876999))"
5002752900,50,027,52900,"Norwich town, Windsor County, Vermont",3612,508,14.06423034330011,"list(c(508573.917782439, 509677.742124012, 512649.967776086, 512926.098221501, 513756.1952919, 513963.030500577, 519422.534626147, 519623.630807475, 519683.793697294, 519743.107292669, 521127.800246763, 521250.474959093, 522404.460209653, 522620.825700484, 523568.604877518, 523722.276246483, 523283.90756116, 522827.352934794, 522698.175398877, 522536.559513135, 522115.935242223, 521710.500372884, 521410.567663441, 520534.416707539, 519178.292789485, 518974.758350103, 518658.6750268, 518386.087640922, 
518106.294603125, 517737.819512528, 517523.546627567, 517340.213758055, 517168.259009542, 516745.636271672, 516530.372841433, 516154.729524041, 516095.449318346, 516038.02783059, 515708.739737861, 515693.020775138, 515692.85069842, 515211.331040589, 514599.756520923, 513600.182985197, 512533.127469431, 506264.569960436, 508573.917782439, 139416.036363269, 140942.224544019, 145040.069075474, 145592.457611937, 145239.028973555, 145178.907180838, 142987.484389252, 142922.41035788, 142883.034354915, 
142858.877777145, 142279.71005113, 142256.434594477, 141794.793307749, 141685.863048904, 141329.053771448, 141240.794672193, 140870.744572369, 140737.062241755, 140650.181613401, 140415.979708995, 139607.617097963, 138827.33050544, 138450.050357353, 138128.205334939, 137235.579348828, 137101.653739005, 137144.871237796, 137045.788031783, 136392.288209893, 136069.209599058, 135812.791173507, 135593.41962798, 135247.665627286, 134588.971736552, 134329.564987593, 134025.778891535, 133751.739094485, 
133486.314164629, 132807.470418008, 132493.976522099, 132490.584740745, 132677.218643373, 132913.504308467, 133304.255935416, 133724.361059732, 136228.025296787, 139416.036363269))"
5002171050,50,021,71050,"Sudbury town, Rutland County, Vermont",545,134,24.587155963302752,"list(c(440996.034487247, 441109.506102526, 443129.124804008, 442359.439051748, 442182.818863214, 446013.912465994, 447265.752385477, 449153.847089318, 448823.44733549, 445144.28421135, 443287.366462145, 442941.925165476, 442869.187665522, 442727.329796815, 440965.700514045, 440996.034487247, 139136.984563713, 140731.559131834, 140970.256491221, 147253.636256664, 148813.760342519, 148981.014824688, 149034.640614195, 139288.167615028, 139275.249238315, 139119.259839011, 139048.89422753, 139041.950086914, 
139041.461317839, 139049.01073167, 138976.695312364, 139136.984563713))"
5000140075,50,001,40075,"Lincoln town, Addison County, Vermont",1323,290,21.919879062736207,"list(c(457020.559637163, 458643.720687971, 458693.063168336, 459273.359875864, 460127.745955513, 463833.065641125, 465264.750110596, 465339.420297627, 465902.171192444, 466131.676001557, 466227.135693431, 466613.392851888, 467138.09703274, 467531.311290279, 467464.547232988, 463221.597313509, 463213.289075687, 457306.160027854, 457345.807603615, 457437.659218805, 458516.375105396, 457020.559637163, 184009.308322071, 184278.472799149, 184008.706871522, 184008.200442496, 184077.081260261, 184658.689381687, 
184911.87071434, 183842.332531312, 179369.94394404, 178216.291766626, 177251.33916662, 174712.110103972, 174775.143630259, 172764.842263977, 170777.155811945, 170816.191250948, 170518.900365366, 170840.992275311, 171779.648397692, 173495.879591376, 173634.682891112, 184009.308322071))"
5002581400,50,025,81400,"Westminster town, Windham County, Vermont",3016,811,26.889920424403186,"list(c(493752.099628083, 494066.296391445, 495381.989554434, 498732.585688514, 501579.819654826, 501838.902051636, 502300.369739164, 502363.270878223, 502973.079533824, 503045.82617434, 503546.516469311, 504074.548893248, 504079.51239663, 504619.505129118, 504686.719790546, 504828.316978876, 505022.7157945, 505049.143808844, 505213.190043776, 505454.715718044, 505480.522567546, 505442.561029542, 505303.132405887, 504836.073240555, 504686.493569815, 504635.909839619, 504948.741518757, 505276.970596801, 
505270.161802384, 505267.057043963, 505196.042019446, 504896.753196182, 504462.948801839, 504015.169477474, 503689.05423434, 503139.010773552, 502947.950814129, 502729.832473484, 502658.884324618, 502702.295547836, 502778.630622391, 503076.016625417, 503238.836208988, 503185.870650876, 503016.326814444, 503064.804305396, 503290.714588539, 503295.258229085, 502327.876170153, 502192.158334778, 499557.972661774, 497898.617696046, 493019.387592694, 493752.099628083, 63435.6020335842, 63418.6584353276, 
69737.8180372059, 69669.828573481, 69552.9147087998, 69564.6442245129, 69526.1245129849, 69523.1465558126, 69498.0563236291, 69497.4218762961, 69478.6672560783, 69462.854042983, 69463.1902838502, 69453.2031694954, 69451.5826577124, 69438.461569169, 69468.4832203571, 69438.2142070825, 69250.3341186413, 68836.5971396793, 68216.9515419063, 68056.9500380666, 67754.6727032236, 67335.2907146773, 67055.7928266379, 66745.9259969957, 66080.8231959712, 65166.7932923681, 64931.3260066198, 64823.9603648878, 
64623.2766226131, 64102.3749148318, 63469.8630520483, 62964.0168150105, 62595.6776463413, 62093.8439403539, 61919.5575482673, 61622.3015432835, 61391.0956419803, 61007.741832011, 60819.8085992436, 60454.339736904, 60060.824369125, 59537.5677573225, 58712.0965159355, 58382.0716867065, 57823.7242903157, 57812.4954931437, 57804.5617211366, 57810.1824609688, 57920.0461823002, 57986.7858094029, 58127.7735400907, 63435.6020335842))"
